time,ax,ay,az,atotal
0.00562286376953125,0.01,-0.3,-0.58,0.65
0.015538930892944336,0.02,-0.33,-0.46,0.56
0.02544999122619629,0.08,-0.2,-0.38,0.43
0.03816080093383789,-0.01,-0.07,-0.07,0.09
0.045323848724365234,-0.1,0.06,0.41,0.42
0.05512094497680664,0.12,0.19,0.33,0.39
0.06514883041381836,0.14,0.14,0.12,0.23
0.07512378692626953,-0.07,0.05,0.11,0.13
0.08813595771789551,-0.15,0.1,0.12,0.21
0.09490013122558594,-0.1,0.13,0.04,0.16
0.10490083694458008,0.0,0.07,-0.1,0.12
0.1147758960723877,0.07,-0.04,-0.24,0.25
0.12465500831604004,0.07,-0.08,-0.31,0.32
0.13751506805419922,0.06,-0.11,-0.34,0.36
0.1445770263671875,0.03,-0.12,-0.28,0.3
0.15452003479003906,-0.06,-0.07,-0.02,0.09
0.16459393501281738,0.05,0.05,0.04,0.08
0.174407958984375,0.08,0.09,0.01,0.12
0.18752598762512207,-0.13,0.03,0.25,0.28
0.19432878494262695,-0.16,0.04,0.29,0.33
0.20412898063659668,-0.09,0.04,0.18,0.2
0.21425390243530273,-0.04,0.02,0.12,0.12
0.22409701347351074,0.03,0.0,0.02,0.03
0.2370290756225586,0.04,0.01,-0.1,0.1
0.24389982223510742,0.03,-0.01,-0.21,0.21
0.2536787986755371,-0.02,-0.06,-0.21,0.21
0.2638249397277832,-0.09,-0.07,-0.14,0.18
0.273745059967041,-0.08,-0.02,-0.08,0.11
0.2866787910461426,-0.03,0.02,0.02,0.04
0.2935500144958496,0.01,0.05,0.12,0.13
0.3035268783569336,0.04,0.1,0.11,0.15
0.3135199546813965,0.02,0.11,0.07,0.13
0.32335495948791504,-0.02,0.05,0.03,0.06
0.33631086349487305,-0.01,0.01,-0.05,0.05
0.3431510925292969,0.0,-0.02,-0.07,0.07
0.35300207138061523,-0.02,-0.02,0.04,0.04
0.3630218505859375,-0.02,0.01,-0.01,0.02
0.37291693687438965,-0.09,-0.04,-0.06,0.11
0.38581299781799316,-0.11,-0.07,0.01,0.13
0.3928549289703369,-0.06,0.0,0.13,0.14
0.4027137756347656,0.02,0.13,0.14,0.19
0.41276097297668457,0.12,0.27,0.06,0.3
0.4226799011230469,0.14,0.25,-0.14,0.31
0.43546485900878906,0.14,0.1,-0.31,0.35
0.44253993034362793,0.0,-0.08,-0.27,0.28
0.4524540901184082,-0.15,-0.16,-0.08,0.23
0.4625420570373535,-0.17,-0.15,0.05,0.23
0.4725949764251709,-0.06,-0.13,0.08,0.16
0.48533105850219727,0.12,-0.1,0.06,0.16
0.4922208786010742,0.17,-0.05,0.13,0.21
0.502068042755127,0.13,0.08,0.2,0.25
0.512056827545166,0.1,0.09,0.03,0.13
0.5218930244445801,0.08,0.01,-0.21,0.22
0.5350461006164551,0.05,-0.07,-0.26,0.27
0.5419058799743652,0.04,-0.04,-0.12,0.13
0.5517299175262451,0.0,0.02,-0.14,0.14
0.5617339611053467,-0.08,-0.01,-0.14,0.16
0.5718069076538086,-0.09,0.03,0.05,0.1
0.5845139026641846,-0.1,0.02,-0.05,0.11
0.5915579795837402,-0.14,-0.07,-0.14,0.21
0.6013669967651367,-0.11,-0.07,0.03,0.13
0.6114721298217773,-0.14,-0.01,0.08,0.16
0.6214029788970947,-0.15,0.0,0.02,0.15
0.6345300674438477,-0.11,-0.03,-0.09,0.14
0.6412079334259033,-0.09,-0.06,-0.07,0.12
0.6511430740356445,-0.03,-0.05,-0.13,0.14
0.6612539291381836,-0.03,-0.06,-0.11,0.12
0.6709980964660645,0.0,-0.03,-0.01,0.03
0.6839649677276611,0.0,-0.01,-0.11,0.11
0.6908819675445557,-0.07,-0.1,-0.37,0.38
0.7007460594177246,-0.12,-0.2,-0.52,0.56
0.7106659412384033,-0.12,-0.2,-0.41,0.47
0.7206730842590332,0.11,0.01,-0.03,0.11
0.7333829402923584,0.14,0.14,0.06,0.2
0.7405459880828857,0.14,0.12,0.17,0.25
0.7503108978271484,0.04,0.06,0.18,0.19
0.7604730129241943,-0.05,-0.02,0.03,0.06
0.7702670097351074,-0.05,0.01,-0.06,0.07
0.783134937286377,-0.01,0.04,-0.03,0.05
0.79010009765625,0.04,0.11,-0.02,0.11
0.8000249862670898,0.07,0.1,-0.04,0.12
0.8100900650024414,0.1,0.09,-0.07,0.15
0.8198800086975098,0.1,0.08,-0.07,0.14
0.8331151008605957,0.03,0.0,-0.05,0.05
0.8398540019989014,-0.06,-0.06,0.0,0.08
0.8496379852294922,-0.1,-0.08,0.03,0.13
0.8597898483276367,-0.13,-0.06,0.0,0.14
0.8696250915527344,-0.11,-0.04,0.01,0.11
0.8828930854797363,-0.07,0.0,0.04,0.08
0.8893330097198486,-0.04,-0.01,0.04,0.05
0.8992938995361328,-0.05,-0.01,0.02,0.05
0.9094669818878174,-0.05,-0.09,0.04,0.11
0.9192149639129639,0.0,-0.11,0.1,0.14
0.932466983795166,0.09,0.0,0.1,0.13
0.9391818046569824,0.12,0.06,0.04,0.13
0.9489707946777344,0.1,0.08,-0.02,0.12
0.9590878486633301,0.05,0.07,-0.14,0.16
0.968904972076416,-0.04,0.06,-0.23,0.24
0.9819650650024414,-0.04,0.01,-0.18,0.18
0.988710880279541,0.02,0.02,-0.07,0.07
0.9986279010772705,0.02,0.05,0.03,0.06
1.0086498260498047,-0.03,-0.01,-0.01,0.03
1.0184240341186523,-0.09,-0.09,0.01,0.12
1.031181812286377,-0.1,-0.11,0.03,0.15
1.0383820533752441,-0.06,-0.1,0.0,0.11
1.0482749938964844,0.07,-0.04,-0.01,0.08
1.0582098960876465,0.08,0.01,-0.03,0.08
1.0681920051574707,0.0,0.02,-0.06,0.06
1.0807929039001465,-0.01,0.02,-0.07,0.07
1.0880279541015625,-0.02,0.03,-0.01,0.03
1.097886085510254,-0.03,0.05,-0.03,0.06
1.1078910827636719,-0.02,0.0,-0.02,0.02
1.1177268028259277,0.01,-0.04,0.0,0.04
1.1302118301391602,0.02,-0.01,-0.02,0.03
1.1375961303710938,0.03,0.04,-0.06,0.07
1.1475069522857666,0.0,0.0,-0.08,0.08
1.1575379371643066,-0.02,-0.04,-0.06,0.07
1.16731595993042,-0.02,-0.02,-0.04,0.04
1.1798679828643799,-0.03,0.01,-0.05,0.05
1.1872270107269287,-0.01,-0.01,-0.02,0.02
1.1970839500427246,-0.01,-0.02,-0.01,0.02
1.207170009613037,0.01,0.0,0.02,0.02
1.2169981002807617,0.03,0.0,0.0,0.03
1.2295880317687988,0.01,-0.01,-0.05,0.05
1.2369108200073242,-0.04,-0.04,-0.05,0.07
1.246859073638916,-0.05,-0.02,-0.07,0.08
1.256786823272705,-0.04,0.03,-0.04,0.06
1.2666268348693848,-0.03,0.01,-0.08,0.08
1.279210090637207,-0.02,0.0,-0.1,0.1
1.2865118980407715,-0.01,-0.02,-0.04,0.04
1.2964749336242676,-0.02,-0.02,0.02,0.03
1.3064279556274414,-0.05,-0.02,0.02,0.05
1.316314935684204,-0.02,-0.02,0.02,0.03
1.3292760848999023,0.06,-0.01,0.01,0.06
1.3362319469451904,0.08,0.01,-0.02,0.08
1.3460850715637207,0.04,0.01,-0.08,0.09
1.3561069965362549,-0.02,0.01,-0.11,0.11
1.3659000396728516,-0.01,0.01,-0.09,0.09
1.3783960342407227,-0.02,-0.02,-0.04,0.04
1.3857760429382324,-0.03,0.01,-0.01,0.03
1.3957757949829102,-0.03,-0.01,0.01,0.03
1.405824899673462,-0.06,-0.07,0.02,0.09
1.4156150817871094,-0.07,-0.07,0.0,0.09
1.4285268783569336,-0.04,-0.03,-0.03,0.05
1.4356398582458496,0.0,0.0,-0.07,0.07
1.445490837097168,0.05,0.02,-0.03,0.06
1.45564603805542,0.04,0.01,-0.01,0.04
1.4653699398040771,0.01,0.01,-0.03,0.03
1.4779930114746094,0.0,0.01,-0.03,0.03
1.4852538108825684,0.0,0.01,-0.06,0.06
1.4950900077819824,-0.03,0.01,-0.04,0.05
1.5052528381347656,-0.04,-0.01,-0.03,0.05
1.5150279998779297,0.0,-0.02,-0.05,0.05
1.527914047241211,-0.01,-0.02,-0.01,0.02
1.5349419116973877,-0.02,0.0,-0.04,0.04
1.5446069240570068,-0.02,0.0,-0.02,0.02
1.5549829006195068,0.0,-0.01,-0.04,0.04
1.5646309852600098,0.0,0.0,-0.06,0.06
1.5776968002319336,0.0,0.02,-0.01,0.02
1.5846319198608398,-0.03,0.0,-0.02,0.03
1.5943999290466309,-0.02,-0.03,0.0,0.03
1.604506015777588,0.0,-0.03,-0.01,0.03
1.61431884765625,0.03,0.02,-0.05,0.06
1.6273870468139648,0.02,0.01,-0.03,0.03
1.6343340873718262,-0.01,0.02,-0.09,0.09
1.644014835357666,-0.01,0.03,-0.12,0.12
1.6543409824371338,-0.02,-0.01,-0.07,0.07
1.6639628410339355,-0.02,-0.02,-0.03,0.04
1.6771929264068604,0.0,-0.01,0.01,0.01
1.6838510036468506,0.0,-0.01,0.03,0.03
1.6940131187438965,-0.02,-0.05,0.0,0.05
1.7039539813995361,-0.04,-0.04,-0.03,0.06
1.7137207984924316,-0.04,-0.01,-0.02,0.04
1.7266321182250977,-0.02,-0.03,-0.06,0.06
1.7337279319763184,0.02,0.0,-0.03,0.03
1.7433209419250488,0.02,0.05,-0.04,0.06
1.7535510063171387,0.01,0.05,-0.05,0.07
1.7634239196777344,-0.01,0.03,-0.03,0.04
1.7761290073394775,-0.01,0.01,0.0,0.01
1.7832989692687988,-0.03,0.02,-0.02,0.04
1.7929749488830566,-0.03,-0.02,-0.03,0.04
1.803393840789795,0.0,-0.03,0.0,0.03
1.8130431175231934,0.01,-0.04,0.0,0.04
1.8263399600982666,-0.02,-0.05,-0.02,0.05
1.8326590061187744,-0.02,-0.02,-0.05,0.05
1.8427801132202148,-0.01,0.03,-0.06,0.06
1.8527159690856934,-0.01,0.07,-0.07,0.09
1.8625969886779785,0.0,0.04,-0.04,0.05
1.875831127166748,0.01,0.01,-0.02,0.02
1.8825418949127197,0.0,0.0,-0.04,0.04
1.8925580978393555,-0.01,-0.03,-0.03,0.04
1.9026849269866943,-0.02,-0.02,-0.06,0.06
1.9123649597167969,-0.03,-0.02,-0.05,0.06
1.9254789352416992,-0.02,-0.04,0.0,0.04
1.9323689937591553,-0.04,-0.06,-0.03,0.07
1.941950798034668,-0.03,-0.03,-0.04,0.05
1.952345848083496,-0.01,-0.01,-0.03,0.03
1.9618330001831055,-0.01,0.0,0.0,0.01
1.9749279022216797,-0.02,0.01,-0.01,0.02
1.9818458557128906,0.0,0.03,-0.01,0.03
1.9917898178100586,0.04,0.01,-0.02,0.04
2.00189208984375,0.04,0.04,-0.03,0.06
2.0115160942077637,-0.01,0.04,-0.07,0.08
2.0245327949523926,-0.03,0.02,-0.1,0.1
2.031589984893799,-0.02,-0.01,-0.08,0.08
2.0413360595703125,-0.02,-0.02,-0.05,0.05
2.0515151023864746,-0.03,0.0,-0.04,0.05
2.061295986175537,0.0,-0.01,0.03,0.03
2.074415922164917,0.01,-0.02,0.03,0.03
2.081209897994995,-0.01,-0.02,0.0,0.02
2.0910868644714355,-0.02,-0.01,-0.01,0.02
2.1012940406799316,0.0,0.0,-0.04,0.04
2.110869884490967,0.02,0.0,-0.02,0.02
2.1239681243896484,0.01,0.02,-0.03,0.03
2.130803108215332,-0.02,0.02,-0.06,0.06
2.140657901763916,-0.02,0.01,-0.1,0.1
2.150918960571289,-0.01,0.0,-0.07,0.07
2.1605420112609863,-0.04,0.01,-0.07,0.08
2.1734681129455566,-0.04,0.01,-0.04,0.05
2.1804981231689453,0.01,-0.02,0.03,0.03
2.1903610229492188,0.01,-0.01,-0.01,0.01
2.200544834136963,-0.01,-0.02,-0.04,0.04
2.2103610038757324,-0.03,0.0,-0.04,0.05
2.223473072052002,0.0,0.02,-0.01,0.02
2.2301840782165527,0.02,-0.01,-0.05,0.05
2.240027904510498,0.0,-0.03,-0.05,0.05
2.2500369548797607,-0.04,-0.04,-0.03,0.06
2.2598400115966797,-0.03,-0.04,0.01,0.05
2.272749900817871,0.04,-0.01,0.04,0.05
2.279684066772461,0.09,-0.02,0.04,0.1
2.2896249294281006,0.09,-0.03,0.11,0.14
2.2997279167175293,0.07,0.02,0.05,0.08
2.309938907623291,0.01,0.0,-0.03,0.03
2.3228678703308105,-0.06,-0.08,-0.01,0.1
2.3294849395751953,-0.09,-0.11,-0.05,0.15
2.339392900466919,-0.12,-0.1,0.07,0.17
2.349576950073242,-0.1,-0.12,0.21,0.26
2.359189987182617,0.01,-0.12,0.26,0.28
2.3723249435424805,0.07,0.06,0.5,0.5
2.378978967666626,0.21,0.25,0.24,0.4
2.389045000076294,0.51,0.32,0.58,0.83
2.399117946624756,0.16,0.11,0.55,0.58
2.4088568687438965,-0.03,-0.11,-0.09,0.14
2.421700954437256,-0.04,-0.01,-0.27,0.27
2.4286649227142334,-0.16,0.03,-0.31,0.35
2.4386978149414062,-0.24,0.01,0.04,0.24
2.4489009380340576,0.0,-0.03,0.31,0.31
2.45849609375,0.24,0.06,0.31,0.39
2.4717049598693848,0.31,0.12,0.14,0.36
2.4783201217651367,0.23,0.08,0.15,0.28
2.488223075866699,0.13,0.07,0.15,0.21
2.4984610080718994,0.0,0.01,-0.11,0.11
2.508164882659912,0.04,-0.05,-0.6,0.6
2.5210537910461426,0.48,-0.01,-0.84,0.96
2.528080940246582,0.38,0.24,-0.87,0.97
2.5379700660705566,0.27,0.25,-0.88,0.95
2.5480399131774902,0.35,0.06,-0.58,0.68
2.5578460693359375,0.59,-0.09,-0.29,0.66
2.5708107948303223,0.69,-0.16,-0.37,0.79
2.5776619911193848,0.6,0.07,-0.19,0.63
2.5876078605651855,0.42,0.32,0.2,0.56
2.59774112701416,0.12,0.21,0.38,0.45
2.6074628829956055,-0.07,0.07,0.58,0.58
2.6203818321228027,-0.38,0.02,0.86,0.94
2.6272940635681152,-0.62,-0.09,0.79,1.0
2.6372599601745605,-0.56,-0.17,0.72,0.92
2.6473379135131836,-0.11,-0.29,0.72,0.78
2.657172918319702,0.29,-0.33,0.73,0.85
2.669952869415283,0.36,-0.42,0.61,0.82
2.677072048187256,0.32,-0.35,0.35,0.58
2.6870250701904297,0.25,0.01,0.33,0.41
2.6970348358154297,-0.03,0.43,0.35,0.55
2.706981897354126,-0.13,0.46,0.07,0.48
2.7201061248779297,-0.37,0.16,0.23,0.46
2.726801872253418,-0.62,-0.15,0.13,0.65
2.7366719245910645,-0.64,-0.29,-0.2,0.73
2.746680974960327,-0.59,-0.24,0.27,0.69
2.756373882293701,-0.38,-0.31,0.88,1.0
2.7693967819213867,-0.2,-0.2,0.43,0.51
2.776214122772217,-0.4,-0.17,0.12,0.45
2.786062002182007,-0.47,-0.41,0.12,0.63
2.7961878776550293,-0.12,-0.45,1.24,1.32
2.805972099304199,0.41,-0.4,1.32,1.43
2.8192858695983887,1.07,-0.2,0.45,1.17
2.8259921073913574,1.2,-0.21,-0.18,1.23
2.8359498977661133,1.18,-0.31,-0.23,1.24
2.8460919857025146,1.23,-0.09,0.11,1.23
2.85604190826416,0.71,0.09,0.12,0.72
2.8689990043640137,-0.07,-0.02,-0.23,0.24
2.8754639625549316,-0.24,-0.77,-0.49,0.94
2.885540008544922,-0.22,-0.79,-0.42,0.92
2.8954949378967285,-0.52,-0.4,-0.08,0.66
2.9054789543151855,-0.36,-0.75,0.26,0.87
2.9184730052948,0.1,-0.81,0.13,0.82
2.9252259731292725,0.46,-0.69,-0.03,0.82
2.935257911682129,0.66,-0.55,0.27,0.9
2.9451379776000977,0.62,-0.37,0.26,0.76
2.955364942550659,0.56,-0.36,0.12,0.67
2.9683339595794678,0.52,-0.49,0.03,0.71
2.974985122680664,0.7,-0.67,0.07,0.97
2.9848217964172363,0.86,-0.91,0.68,1.42
2.9950008392333984,0.63,-0.96,0.44,1.22
3.0047121047973633,0.32,-0.85,-0.28,0.95
3.0179169178009033,0.33,-1.36,-0.49,1.48
3.024588108062744,0.32,-1.47,-0.73,1.67
3.0343971252441406,-0.04,-1.28,-1.1,1.68
3.044538974761963,-0.36,-1.18,-1.36,1.83
3.054440975189209,-0.4,-0.88,-1.18,1.52
3.0672149658203125,-0.3,-0.74,-1.14,1.39
3.074216842651367,-0.26,-0.67,-1.29,1.47
3.0841588973999023,-0.15,-0.58,-1.48,1.59
3.0941038131713867,-0.03,-0.59,-1.4,1.51
3.1042749881744385,0.16,-0.56,-1.2,1.33
3.116738796234131,0.28,-0.47,-1.11,1.23
3.1239538192749023,0.19,-0.41,-0.74,0.86
3.133652925491333,0.2,-0.37,-0.53,0.67
3.1438488960266113,0.12,-0.28,-0.42,0.51
3.1537528038024902,0.07,-0.3,-0.23,0.38
3.166438102722168,0.05,-0.36,-0.31,0.47
3.1735520362854004,0.13,-0.24,-0.56,0.62
3.183478832244873,0.16,-0.09,-0.39,0.43
3.1934139728546143,0.0,-0.02,0.1,0.1
3.2034459114074707,-0.05,0.09,0.32,0.33
3.2158570289611816,0.06,0.25,0.25,0.35
3.2231719493865967,0.23,0.34,0.2,0.45
3.2329390048980713,0.38,0.41,0.1,0.56
3.243079900741577,0.44,0.48,0.14,0.66
3.252943992614746,0.31,0.47,0.32,0.64
3.265367031097412,0.21,0.4,0.37,0.58
3.2727408409118652,0.06,0.34,0.38,0.51
3.282815933227539,-0.12,0.31,0.28,0.43
3.292484998703003,-0.22,0.3,0.22,0.43
3.3027429580688477,-0.24,0.35,0.13,0.44
3.3147759437561035,-0.31,0.41,0.13,0.53
3.322493076324463,-0.37,0.47,0.37,0.7
3.332458972930908,-0.39,0.56,0.38,0.78
3.3423709869384766,-0.35,0.55,0.23,0.69
3.352235794067383,-0.35,0.51,0.09,0.62
3.3646609783172607,-0.4,0.49,-0.05,0.63
3.372060775756836,-0.44,0.41,-0.09,0.6
3.3820459842681885,-0.49,0.34,-0.03,0.59
3.391974925994873,-0.51,0.33,-0.12,0.61
3.4020919799804688,-0.49,0.37,-0.15,0.63
3.4144699573516846,-0.43,0.35,-0.14,0.57
3.4219369888305664,-0.39,0.31,-0.29,0.57
3.4316909313201904,-0.35,0.3,-0.55,0.71
3.4416840076446533,-0.36,0.28,-0.7,0.83
3.4517388343811035,-0.46,0.27,-0.87,1.02
3.464261054992676,-0.54,0.3,-1.0,1.17
3.4714629650115967,-0.53,0.35,-1.15,1.31
3.481355905532837,-0.51,0.34,-1.28,1.41
3.491240978240967,-0.48,0.3,-1.38,1.49
3.5012550354003906,-0.42,0.33,-1.29,1.39
3.513774871826172,-0.38,0.36,-1.23,1.33
3.5211429595947266,-0.37,0.29,-1.25,1.33
3.530869960784912,-0.28,0.19,-1.15,1.19
3.5409069061279297,-0.28,0.15,-0.79,0.85
3.550835132598877,-0.36,0.15,-0.52,0.65
3.563169002532959,-0.42,0.12,-0.52,0.67
3.5706348419189453,-0.45,0.12,-0.44,0.64
3.5805399417877197,-0.45,0.07,-0.25,0.51
3.590498924255371,-0.45,-0.02,-0.03,0.45
3.60067081451416,-0.43,-0.04,0.17,0.46
3.6131458282470703,-0.43,-0.05,0.18,0.46
3.6203770637512207,-0.48,-0.11,0.12,0.5
3.630228042602539,-0.48,-0.14,0.19,0.53
3.6403088569641113,-0.44,-0.15,0.18,0.49
3.65012788772583,-0.46,-0.17,0.08,0.49
3.662925958633423,-0.49,-0.19,-0.02,0.52
3.670090913772583,-0.5,-0.2,-0.21,0.57
3.6797609329223633,-0.9,0.26,0.69,1.16
3.6899240016937256,-0.04,2.06,3.88,4.39
3.6998229026794434,1.6,1.51,3.99,4.55
3.7125420570373535,1.88,0.32,2.1,2.83
3.7197659015655518,1.01,0.42,1.29,1.69
3.7294819355010986,-0.11,0.79,1.2,1.44
3.7396299839019775,-0.57,0.72,1.13,1.45
3.7495319843292236,-0.64,0.48,0.57,0.98
3.7621960639953613,-0.68,0.33,-0.09,0.76
3.769340991973877,-0.8,0.25,-0.51,0.98
3.7792558670043945,-0.95,0.19,-0.67,1.17
3.7892699241638184,-1.0,0.19,-0.66,1.21
3.7991960048675537,-0.94,0.16,-0.64,1.14
3.811950922012329,-0.87,0.04,-0.63,1.07
3.8190319538116455,-0.83,-0.01,-0.57,1.0
3.8288140296936035,-0.75,0.02,-0.44,0.86
3.8389058113098145,-0.67,-0.01,-0.18,0.69
3.848695993423462,-0.55,-0.01,0.03,0.55
3.8615078926086426,-0.42,0.04,0.16,0.45
3.868678092956543,-0.29,0.05,0.3,0.42
3.878278970718384,-0.15,0.03,0.37,0.4
3.8885140419006348,-0.04,-0.01,0.32,0.32
3.8984909057617188,-0.01,-0.04,0.24,0.24
3.9111170768737793,0.01,-0.04,0.17,0.17
3.9183969497680664,0.06,-0.03,0.06,0.09
3.9279990196228027,0.13,-0.05,-0.12,0.18
3.938340902328491,0.16,-0.07,-0.2,0.26
3.9480528831481934,0.19,-0.03,-0.18,0.26
3.960899829864502,0.25,0.01,-0.21,0.32
3.9679529666900635,0.3,0.01,-0.18,0.35
3.977776050567627,0.31,0.02,-0.12,0.33
3.9877138137817383,0.31,0.03,-0.11,0.33
3.9978671073913574,0.28,0.01,-0.1,0.29
4.0103600025177,0.28,0.0,-0.07,0.28
4.017442941665649,0.29,0.0,-0.09,0.3
4.024406909942627,0.28,0.0,-0.09,0.29
4.034807920455933,0.25,-0.01,-0.03,0.25
4.044586896896362,0.23,-0.01,0.01,0.23
4.057460784912109,0.18,0.0,-0.05,0.18
4.064342021942139,0.11,0.0,-0.12,0.16
4.074206829071045,0.05,0.0,-0.14,0.14
4.084436893463135,-0.02,0.0,-0.12,0.12
4.094202041625977,-0.07,-0.02,-0.06,0.09
4.107167959213257,-0.1,-0.06,-0.03,0.12
4.114306926727295,-0.09,-0.07,0.01,0.11
4.123989105224609,-0.06,-0.06,0.09,0.12
4.134449005126953,-0.03,-0.08,0.09,0.12
4.143934011459351,-0.02,-0.1,0.13,0.16
4.156929969787598,-0.07,-0.09,0.06,0.12
4.163655996322632,-0.09,-0.05,0.02,0.1
4.173619985580444,-0.11,-0.05,-0.01,0.12
4.183687925338745,-0.12,-0.04,-0.01,0.12
4.193547010421753,-0.12,-0.03,-0.02,0.12
4.206322908401489,-0.13,-0.03,-0.03,0.13
4.213451862335205,-0.14,-0.03,-0.06,0.15
4.22314977645874,-0.12,-0.03,-0.07,0.14
4.233395099639893,-0.09,-0.04,-0.02,0.1
4.24322509765625,-0.05,-0.02,0.02,0.05
4.256095886230469,0.0,0.0,0.07,0.07
4.26316499710083,0.02,0.0,0.04,0.04
4.272726058959961,0.02,0.03,0.02,0.04
4.2830657958984375,0.05,0.06,-0.03,0.08
4.29288911819458,0.02,0.06,-0.05,0.08
4.305417060852051,0.01,0.05,-0.07,0.08
4.312655925750732,-0.02,0.06,-0.12,0.13
4.322528839111328,-0.04,0.05,-0.15,0.16
4.332529067993164,-0.04,0.04,-0.17,0.17
4.342455863952637,-0.03,0.04,-0.14,0.14
4.354964971542358,-0.03,0.03,-0.07,0.08
4.3622589111328125,-0.02,0.01,0.0,0.02
4.372253894805908,0.01,0.03,0.01,0.03
4.3820719718933105,0.03,0.0,0.06,0.06
4.392163991928101,0.02,-0.02,0.1,0.1
4.404590129852295,-0.02,-0.05,0.08,0.09
4.411933898925781,-0.03,-0.06,0.01,0.06
4.421759128570557,-0.03,-0.05,-0.06,0.08
4.431869983673096,-0.04,-0.05,-0.09,0.11
4.4417500495910645,-0.06,-0.03,-0.09,0.11
4.454500913619995,-0.05,0.0,-0.1,0.11
4.461610794067383,-0.06,0.01,-0.12,0.13
4.471468925476074,-0.06,0.02,-0.08,0.1
4.481474876403809,-0.03,0.02,-0.04,0.05
4.491283893585205,0.0,0.0,-0.04,0.04
4.504112005233765,0.03,-0.03,0.01,0.04
4.511225938796997,0.07,-0.02,0.03,0.07
4.521123886108398,0.05,-0.04,0.04,0.07
4.531128883361816,0.05,-0.05,0.02,0.07
4.54108190536499,0.05,-0.03,-0.02,0.06
4.553510904312134,0.0,-0.03,-0.03,0.04
4.560894966125488,-0.04,-0.02,-0.04,0.06
4.570797920227051,-0.06,0.0,-0.07,0.09
4.580734968185425,-0.07,0.0,-0.07,0.09
4.593324899673462,-0.03,0.0,0.0,0.03
4.6063148975372314,-0.02,0.01,0.01,0.02
4.613228797912598,0.02,0.03,-0.04,0.05
4.623167991638184,0.01,0.02,0.02,0.03
4.633243083953857,-0.02,0.04,0.03,0.05
4.643219947814941,-0.04,0.02,-0.04,0.06
4.656003952026367,-0.06,0.0,-0.05,0.07
4.662949085235596,-0.07,0.01,-0.05,0.08
4.67265510559082,-0.05,0.01,-0.09,0.1
4.682904005050659,-0.01,0.0,-0.09,0.09
4.692563056945801,0.0,0.0,-0.09,0.09
4.705509901046753,0.02,0.02,-0.08,0.08
4.71259880065918,0.03,0.03,-0.06,0.07
4.722482919692993,0.03,0.03,-0.03,0.05
4.732254981994629,0.03,0.03,-0.03,0.05
4.742484092712402,-0.01,0.02,0.0,0.02
4.75570011138916,-0.03,0.01,-0.01,0.03
4.762247085571289,-0.04,0.0,-0.06,0.07
4.772132873535156,-0.03,-0.01,-0.05,0.05
4.782283782958984,-0.04,-0.02,-0.01,0.04
4.792097091674805,-0.03,-0.03,0.0,0.04
4.805166959762573,-0.02,-0.03,-0.01,0.03
4.811949968338013,-0.04,-0.01,-0.01,0.04
4.821820974349976,-0.06,-0.02,-0.01,0.06
